Designator,Mid X,Mid Y,Rotation,Layer
R53,139.842967,-119.070922,0.0,top
R54,152.506533,-117.056388,0.0,top
R55,140.212633,-155.563222,0.0,top
R56,127.110267,-101.252055,270.0,top
R57,124.6841,-101.111955,270.0,top
R58,167.5189,-128.198855,0.0,top
R59,152.5364,-157.579422,180.0,top
R6,157.1545,-114.859088,180.0,top
R60,152.4944,-120.186922,180.0,top
R61,144.836867,-158.216888,180.0,top
R62,159.1952,-83.040055,270.0,top
R63,151.506867,-147.903155,180.0,top
R64,154.542233,-131.736555,0.0,top
R65,167.5443,-132.427655,180.0,top
R66,154.539933,-134.006588,0.0,top
R67,164.9006,-134.980388,0.0,top
R68,129.4388,-68.297138,180.0,bottom
R69,129.4645,-94.514605,180.0,bottom
R7,171.635333,-114.912155,0.0,top
R70,147.737333,-71.538588,90.0,top
R71,163.9394,-57.560622,90.0,top
R72,149.869133,-56.187588,90.0,top
R73,136.980367,-56.286188,90.0,top
R74,125.6776,-57.674455,90.0,top
R75,126.134733,-68.571688,90.0,top
R76,136.411133,-68.108488,90.0,top
R77,145.261767,-143.469255,0.0,top
R78,141.633367,-145.500688,180.0,top
R79,145.265833,-141.075888,0.0,top
R8,156.149067,-152.458588,180.0,top
R80,141.554433,-143.460455,180.0,top
R81,145.2409,-138.671155,180.0,top
R82,141.502267,-140.997122,180.0,top
R83,149.022633,-141.085888,180.0,top
R84,141.453933,-138.682255,180.0,top
R85,139.894167,-130.255522,0.0,top
R86,139.885967,-132.441422,180.0,top
R87,139.950333,-128.138355,180.0,top
R9,137.737233,-94.043455,90.0,top
SW1,167.403633,-104.526522,270.0,bottom
SW2,154.8624,-104.526522,270.0,bottom
SW3,142.4799,-104.526522,270.0,bottom
SW4,169.308667,-54.044022,180.0,bottom
SW5,156.608667,-54.043988,180.0,bottom
SW6,143.908667,-54.043988,180.0,bottom
SW7,131.208667,-54.043988,180.0,bottom
SW8,127.930733,-155.999588,0.0,bottom
SW9,127.947267,-149.414655,180.0,bottom
